"jump_grad_press","jump_grad_dens","kappa_max","kappa","diffusion","sigma_a","sigma_t","ObjectId","GlobalElementId","PedigreeElementId","Cell Type"
5.7632261984963406576e-07,5.9955938013445120305e-05,4.3404675435168698912e-05,5.8704868820582553997e-13,0.17308525632419285989,577.35026920005532247,577.35026920005532247,0,12,12,3
5.7629836192063521594e-07,5.9955776123388204724e-05,4.3404675435168868318e-05,5.8703860421951493787e-13,0.17308525632422358531,577.35026919995289063,577.35026919995289063,0,13,13,3
5.7627343608146475162e-07,5.9955591495963744819e-05,4.340467543516871924e-05,5.8702801505379396141e-13,0.17308525632419263784,577.35026920005611828,577.35026920005611828,0,14,14,3
5.7624824023605469847e-07,5.99553804931929335e-05,4.340467543517590208e-05,5.8701675705281907559e-13,0.17308525632422172569,577.35026919995914341,577.35026919995914341,0,15,15,3
5.7622375493338040542e-07,5.9955234064545948058e-05,4.3404675435168698912e-05,5.8700628378952810118e-13,0.17308525632418961249,577.35026920006623641,577.35026920006623641,0,16,16,3
5.7620066229446820216e-07,5.9955156757496297359e-05,4.3404675435168847989e-05,5.8699757587867910493e-13,0.17308525632421783991,577.35026919997199002,577.35026919997199002,0,17,17,3
5.7617729254388905247e-07,5.9955061260552611202e-05,4.340467543516866503e-05,5.8698836974992552339e-13,0.17308525632418780837,577.35026920007226181,577.35026920007226181,0,18,18,3
5.7615167037283754325e-07,5.9954850257781799883e-05,4.3404675435175854646e-05,5.8697752641248084484e-13,0.17308525632421861706,577.35026919996937522,577.35026919996937522,0,19,19,3
5.7612476922486166586e-07,5.9954562857456039637e-05,4.3404675435168692135e-05,5.8696419093568977603e-13,0.17308525632418653162,577.35026920007646822,577.35026920007646822,0,20,20,3
5.7609872783359605819e-07,5.9954332755296491086e-05,4.3404675435168854766e-05,5.8695365465833125839e-13,0.17308525632421684071,577.35026919997540062,577.35026919997540062,0,21,21,3
5.7607358883160486585e-07,5.9954164498776663095e-05,4.3404675435168712464e-05,5.8694272720559074926e-13,0.17308525632418525486,577.35026920008078832,577.35026920008078832,0,22,22,3
5.7604812297995522385e-07,5.9953978961857501417e-05,4.3404675435168895423e-05,5.8693267444602510107e-13,0.17308525632421556395,577.35026919997972072,577.35026919997972072,0,23,23,3
5.7602184000415945775e-07,5.9953752497676759958e-05,4.3404675435175773331e-05,5.8692034166199326036e-13,0.17308525632418320095,577.35026920008760953,577.35026920008760953,0,24,24,3
5.7599576308575706207e-07,5.995362243993440643e-05,4.34046754351689022e-05,5.8690944543577424926e-13,0.17308525632421428719,577.35026919998381345,577.35026919998381345,0,25,25,3
5.7596931668513207114e-07,5.9953616982966195792e-05,4.3404675435168658254e-05,5.8690063343037651834e-13,0.17308525632417756657,577.35026920010648155,577.35026920010648155,0,26,26,3
5.7594028390894891345e-07,5.9953456911898683757e-05,4.3404675435168834437e-05,5.8688870757101934991e-13,0.1730852563242145925,577.35026919998279027,577.35026919998279027,0,27,27,3
5.7590903423943018424e-07,5.9953111303912010044e-05,4.3404675435175739449e-05,5.8687319271166692342e-13,0.17308525632418025886,577.35026920009750029,577.35026920009750029,0,28,28,3
5.7587784141333031585e-07,5.9952793890261091292e-05,4.3404675435168868318e-05,5.8686004240820158154e-13,0.1730852563242190334,577.35026919996812467,577.35026919996812467,0,29,29,3
5.758470251748804003e-07,5.9952432820864487439e-05,4.3404675435168732793e-05,5.8684652976909354655e-13,0.17308525632418464424,577.35026920008283469,577.35026920008283469,0,30,30,3
5.7581501522463440779e-07,5.9951981711492408067e-05,4.3404675435168861542e-05,5.8683088114242162566e-13,0.17308525632421889462,577.35026919996857941,577.35026919996857941,0,31,31,3
5.7578285606041390565e-07,5.995155697746668011e-05,4.3404675435175746226e-05,5.8681584009151145909e-13,0.17308525632417959272,577.35026920009966034,577.35026920009966034,0,32,32,3
5.7575293510581104783e-07,5.9951182265649549663e-05,4.3404675435168841213e-05,5.8680213897022923117e-13,0.17308525632421103979,577.35026919999472739,577.35026919999472739,0,33,33,3
5.757243641824061342e-07,5.9950917602691333741e-05,4.340467543516866503e-05,5.8678978832154508648e-13,0.17308525632417787188,577.35026920010534468,577.35026920010534468,0,34,34,3
5.7569474876117965323e-07,5.9950770264549646527e-05,4.3404675435168888647e-05,5.8677815229086750994e-13,0.17308525632421564722,577.35026919997949335,577.35026919997949335,0,35,35,3
5.7566436595379855135e-07,5.9950626564386766404e-05,4.3404675435175725897e-05,5.8676502041302267563e-13,0.17308525632417520734,577.35026920011421225,577.35026920011421225,0,36,36,3
5.7563370603475050302e-07,5.9950416471110656857e-05,4.3404675435168868318e-05,5.867530850605070124e-13,0.17308525632421012386,577.35026919999779693,577.35026919999779693,0,37,37,3
